resource_id,family,project_title,resource_label,google_type,public_state,url_status,http_status,recommended_public_action,preservation_action,offline_match_status,offline_best_path,offline_best_role,offline_best_score,offline_best_ext,offline_best_size_bytes,offline_best_sha256,local_source_paths,context_source_file,primary_source,source_line,fields,url,final_url,google_file_id,future_sync_action,offline_candidate_paths,notes
"rpm-0571","Marketing Resources","Case Studies Examples - Competitors [Sheet] | All Affiliate Resources [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx","artifact_candidate","100",".xlsx","19930","4b6c19bec1838a0f4eb6de78d493876aff4132647b668069a204ad4bd8a2c584","","Case Study Creation Resources | All Affiliate Resources","assets/js/marketing_full_data.js","4225","text-url","https://docs.google.com/spreadsheets/d/1U5rBZd3MP34stHiptnCJQR5Sp6zH4EmRe8pC-3HDjjg/","https://docs.google.com/spreadsheets/d/1U5rBZd3MP34stHiptnCJQR5Sp6zH4EmRe8pC-3HDjjg/export?format=csv","1U5rBZd3MP34stHiptnCJQR5Sp6zH4EmRe8pC-3HDjjg","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Case Study Creation/Case Study Creation Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Case Study Creation/Klint Case Studies.xlsx (36, artifact_candidate) | Ref Docs/Work/Marketing/Testimonial Creation/All Testimonial Creation Resources.xlsx (24, artifact_candidate)",""
"rpm-0572","Marketing Resources","Klint Case Studies [Sheet] | Tips for Case Study Interviewees [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Case Study Creation/Case Study Creation Resources.xlsx","artifact_candidate","100",".xlsx","10699","75bc47a920f98f220f2f599c181e7fdb9a8b4d30eea1a5c57b49c9346781487d","","Case Study Creation Resources","assets/js/marketing_full_data.js","4453","text-url","https://docs.google.com/spreadsheets/d/1uDfDWExidRCUl30F413FNT9Tfao_A5ijN_wxEBVdcnM/","https://docs.google.com/spreadsheets/d/1uDfDWExidRCUl30F413FNT9Tfao_A5ijN_wxEBVdcnM/export?format=csv","1uDfDWExidRCUl30F413FNT9Tfao_A5ijN_wxEBVdcnM","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Case Study Creation/Case Study Creation Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Case Study Creation/Klint Case Studies.xlsx (94, artifact_candidate) | Ref Docs/Work/Marketing/Testimonial Creation/All Testimonial Creation Resources.xlsx (24, artifact_candidate)",""
"rpm-0573","Marketing Resources","Brand Assets [Sheet] | All Web Links [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","938","text-url","https://docs.google.com/spreadsheets/d/1uDi0niLtvJgT43ycvPLxxChFUqZAXOzTYCUdO4T73ho/","https://docs.google.com/spreadsheets/d/1uDi0niLtvJgT43ycvPLxxChFUqZAXOzTYCUdO4T73ho/export?format=csv","1uDi0niLtvJgT43ycvPLxxChFUqZAXOzTYCUdO4T73ho","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Ceation.csv (30, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Publishing.csv (30, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (30, artifact_candidate)",""
"rpm-0574","Marketing Resources","SoMe Channels - Discovery [Sheet] | Infl. Targeting - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","178","text-url","https://docs.google.com/spreadsheets/d/1VxLkOPfwpizO-59EIEbK9vm45nPsa6l9CV1yAcbndR8/","https://docs.google.com/spreadsheets/d/1VxLkOPfwpizO-59EIEbK9vm45nPsa6l9CV1yAcbndR8/export?format=csv","1VxLkOPfwpizO-59EIEbK9vm45nPsa6l9CV1yAcbndR8","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Ceation.csv (30, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Publishing.csv (30, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (30, artifact_candidate)",""
"rpm-0575","Marketing Resources","Warmup Schedule + Limits[Sheet] | Linkedin Automation Tools [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","349","text-url","https://docs.google.com/spreadsheets/d/1xgYme0KOjhw6jBBJQBDQl5_-TnQ4NG2JVjlec2BESxE","https://docs.google.com/spreadsheets/d/1xgYme0KOjhw6jBBJQBDQl5_-TnQ4NG2JVjlec2BESxE/export?format=csv","1xgYme0KOjhw6jBBJQBDQl5_-TnQ4NG2JVjlec2BESxE","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (24, artifact_candidate)",""
"rpm-0576","Marketing Resources","FAQ Affiliate [Sheet] | Building Affiliate FAQ - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx","artifact_candidate","100",".xlsx","19930","4b6c19bec1838a0f4eb6de78d493876aff4132647b668069a204ad4bd8a2c584","","All Affiliate Resources","assets/js/marketing_full_data.js","3959","text-url","https://docs.google.com/spreadsheets/d/1XHJtEuv_UQCH62zSwKEtinfUUr5ScxGFek866zGBZTc/","https://docs.google.com/spreadsheets/d/1XHJtEuv_UQCH62zSwKEtinfUUr5ScxGFek866zGBZTc/export?format=csv","1XHJtEuv_UQCH62zSwKEtinfUUr5ScxGFek866zGBZTc","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (24, artifact_candidate)",""
"rpm-0577","Marketing Resources","Phone Verification [Sheet] | Proxy Services [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","387","text-url","https://docs.google.com/spreadsheets/d/1XKlJPu3To2yCcEXlajxIe-LF_nLAGvXoqRqdBwcisvM/","https://docs.google.com/spreadsheets/d/1XKlJPu3To2yCcEXlajxIe-LF_nLAGvXoqRqdBwcisvM/export?format=csv","1XKlJPu3To2yCcEXlajxIe-LF_nLAGvXoqRqdBwcisvM","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/All Email Outreach Resources - TaylorRyanPortfolio (1).xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Email Outreach/Email Outreach Templates.xlsx (24, artifact_candidate)",""
"rpm-0578","Marketing Resources","Offer Worksheet Template - Internal [Sheet] | Brief - Influencer Marketing - Process + WorkFlow [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx","artifact_candidate","100",".xlsx","24637","ca998a9820976b48306c14fd48f7e385466cdecc42d28d0cae99020814311cae","","Internal Resources - Content Creator Program","assets/js/marketing_full_data.js","45","text-url","https://docs.google.com/spreadsheets/d/1YF0Md3Peidb_wM1Hjc_zZuqJU9Ib8a4ISA0_ubJ0GTs/","https://docs.google.com/spreadsheets/d/1YF0Md3Peidb_wM1Hjc_zZuqJU9Ib8a4ISA0_ubJ0GTs/export?format=csv","1YF0Md3Peidb_wM1Hjc_zZuqJU9Ib8a4ISA0_ubJ0GTs","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (30, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (24, artifact_candidate) | Ref Docs/Work/Projects/Marketing/Content Creator Preformance.xlsx (24, artifact_candidate)",""
"rpm-0579","Marketing Resources","Affiliate Competitor Inspiration [Sheet] | Aff. Competitor Page Sections - Whiteboard - Brief [Doc]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx","artifact_candidate","100",".xlsx","19930","4b6c19bec1838a0f4eb6de78d493876aff4132647b668069a204ad4bd8a2c584","","All Affiliate Resources","assets/js/marketing_full_data.js","3826","text-url","https://docs.google.com/spreadsheets/d/1ZJ5P--qfRTcY0ImldBhp90k7cEjug90Mn7KiPkjDM7w/","https://docs.google.com/spreadsheets/d/1ZJ5P--qfRTcY0ImldBhp90k7cEjug90Mn7KiPkjDM7w/export?format=csv","1ZJ5P--qfRTcY0ImldBhp90k7cEjug90Mn7KiPkjDM7w","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Affiliate Program/All Affiliate Resources.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Internal Resources - Content Creator Program.xlsx (24, artifact_candidate) | Ref Docs/Work/Marketing/Content Creator Program/Shared Resources - Content Creator.xlsx (24, artifact_candidate)",""
"rpm-0580","Public Speaking","Testimonial Inspiration [Sheet] | All Testimonial Creation Resources [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review local artifact, then replace or re-share","matched_artifact","Ref Docs/Work/Marketing/Case Study Creation/Klint Case Studies.xlsx","artifact_candidate","100",".xlsx","19712","e0df6da16474760aba6659974b0d5829dd1115aac4236bc9a3eb40edaca62619","","Testimonial Resources | Klint Case Studies","assets/js/marketing_full_data.js","4795","text-url","https://docs.google.com/spreadsheets/d/1ZnjCIMfOufYeCMNDZrViEx08_2vKk0TwPNhFSAN_ZBU/","https://docs.google.com/spreadsheets/d/1ZnjCIMfOufYeCMNDZrViEx08_2vKk0TwPNhFSAN_ZBU/export?format=csv","1ZnjCIMfOufYeCMNDZrViEx08_2vKk0TwPNhFSAN_ZBU","Use the local artifact as the replacement source after manual approval.","Ref Docs/Work/Marketing/Case Study Creation/Klint Case Studies.xlsx (100, artifact_candidate) | Ref Docs/Work/Marketing/Testimonial Creation/All Testimonial Creation Resources.xlsx (78, artifact_candidate)",""
"rpm-0581","Social / Some Work","SoMe Content Pillars [Sheet]","text-url","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","review candidate offline file before changing link","possible_artifact","Ref Docs/Work/Marketing/Social Media/Content Publishing.csv","source_index_candidate","93",".csv","4611","462f153264c6c844314a231eb6738be4e8d83af9cefa80bb3ebe671d8316082a","Ref Docs/Work/Marketing/Social Media/Content Publishing.csv","","assets/js/social_media_data.js","6","text-url","https://docs.google.com/spreadsheets/d/1u2OsTEPvoXCJtX6U_fhfLCuahrQIIBVE9v2woWRsfco/","https://docs.google.com/spreadsheets/d/1u2OsTEPvoXCJtX6U_fhfLCuahrQIIBVE9v2woWRsfco/export?format=csv","1u2OsTEPvoXCJtX6U_fhfLCuahrQIIBVE9v2woWRsfco","Open the candidate file and confirm it is the same artifact before replacing the URL.","Ref Docs/Work/Marketing/Social Media/Content Publishing.csv (93, source_index_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (38, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Ceation.csv (31, artifact_candidate)",""
"rpm-0582","Social / Some Work","Organic Search Volume Calculator 🚀 | On-Page SEO Optimization Template","Article","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Marketing/Social Media/Content Ceation.csv","artifact_candidate","29",".csv","8387","6685f92551b34b9eb670dfa3e84853d0b3daf9a57e7fc3cf2a951eb120e74644","","","assets/js/some_work_data.js","5687","text-url","https://docs.google.com/spreadsheets/d/1gep98UU16r5EQKcipSsaoFOIM7soW11cv9eHPaUkGss/edit#gid=2139166165","https://docs.google.com/spreadsheets/d/1gep98UU16r5EQKcipSsaoFOIM7soW11cv9eHPaUkGss/export?format=csv","1gep98UU16r5EQKcipSsaoFOIM7soW11cv9eHPaUkGss","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Marketing/Social Media/Content Ceation.csv (29, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Publishing.csv (29, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (29, artifact_candidate)",""
"rpm-0583","Social / Some Work","Prioritize your SEO with this worksheet 👇 | Organic Search Volume Calculator \ud83d\ude80","Article","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Marketing/Social Media/Content Ceation.csv","artifact_candidate","29",".csv","8387","6685f92551b34b9eb670dfa3e84853d0b3daf9a57e7fc3cf2a951eb120e74644","","","assets/js/some_work_data.js","5712","text-url","https://docs.google.com/spreadsheets/d/1HHiusISxGZG8AUOleVCGKERq6v6eYYR8QA_D8yEyYs8/edit#gid=2145303090","https://docs.google.com/spreadsheets/d/1HHiusISxGZG8AUOleVCGKERq6v6eYYR8QA_D8yEyYs8/export?format=csv","1HHiusISxGZG8AUOleVCGKERq6v6eYYR8QA_D8yEyYs8","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Marketing/Social Media/Content Ceation.csv (29, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Publishing.csv (29, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (29, artifact_candidate)",""
"rpm-0584","Social / Some Work","Keyword Research Template | Strategies for Website Traffic Growth","Article","google-sheet","not_public_auth_required","auth_required","401","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Marketing/Social Media/Content Ceation.csv","artifact_candidate","29",".csv","8387","6685f92551b34b9eb670dfa3e84853d0b3daf9a57e7fc3cf2a951eb120e74644","","","assets/js/some_work_data.js","5637","text-url","https://docs.google.com/spreadsheets/d/1j0VHHw7FEyDaLQQwiSXJIHcAyOHbg4zIEu6rlDCsZyI/edit#gid=1409395985","https://docs.google.com/spreadsheets/d/1j0VHHw7FEyDaLQQwiSXJIHcAyOHbg4zIEu6rlDCsZyI/export?format=csv","1j0VHHw7FEyDaLQQwiSXJIHcAyOHbg4zIEu6rlDCsZyI","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Marketing/Social Media/Content Ceation.csv (29, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Publishing.csv (29, artifact_candidate) | Ref Docs/Work/Marketing/Social Media/Content Strategy.csv (29, artifact_candidate)",""
